"vector:0","vector:1","vector:2","scalar1","scalar2","scalar3","Points:0","Points:1","Points:2"
1.4893,-0,0,0.12299,0.12299,0.073377,2.6287,0.3134,0
1.7117,-0,0,0.82819,0.82819,0.087184,7.3713,0.3134,0
1.073,-0,0,0.016724,0.016724,0.17107,0.17175,0.56706,0
1.3619,0,0,2.0965,2.0965,0.26396,9.8282,0.56706,0
1.1429,-0,0,2.4322,2.4322,0.34003,4.7288,0.68063,0
1.1258,-0,0,2.5089,2.5089,0.34373,5.8071,0.68064,0
1.5732,-0,0,1.3381,1.3381,0.16821,7.1874,0.44433,0
1.4685,-0,0,0.48229,0.48229,0.14805,2.8126,0.44433,0
1.1149,-0,0,2.5787,2.5787,0.34708,7.307,0.68008,0
1.1984,-0,0,2.0654,2.0654,0.32557,2.693,0.68008,0
1.1828,-0,0,2.2058,2.2058,0.33054,3.2289,0.6801,0
1.1203,-0,0,2.5581,2.5581,0.34595,6.7711,0.6801,0
1.1257,-0,0,2.5339,2.5339,0.34489,6.2351,0.68047,0
1.1687,-0,0,2.3089,2.3089,0.33443,3.7648,0.68011,0
1.1552,-0,0,2.3868,2.3868,0.33783,4.3008,0.68047,0
1.2383,-0,0,0.94709,0.94709,0.29617,1.088,0.67902,0
1.1048,-0,0,2.618,2.618,0.34884,8.912,0.67902,0
1.5677,-0,0,1.2748,1.2748,0.16679,6.6516,0.44426,0
1.4948,-0,0,0.6435,0.6435,0.15221,3.3484,0.44426,0
1.5645,-0,0,1.2026,1.2026,0.16518,6.1158,0.44416,0
1.5152,-0,0,0.78846,0.78846,0.15568,3.8842,0.44416,0
1.7263,0,0,1.1217,1.1217,0.1067,9.7523,0.3434,0
1.1019,-0,0,-0.0084902,-0.0084902,0.06388,0.24765,0.3434,0
1.5343,-0,0,0.91579,0.91579,0.15861,4.4201,0.44406,0
1.2221,-0,0,1.7903,1.7903,0.31718,2.0667,0.67941,0
1.1128,-0,0,2.5932,2.5932,0.3477,7.9333,0.67941,0
1.6485,-0,0,0.65653,0.65653,0.094262,5.427,0.33402,0
0.26502,0,0,3.9612,3.9612,0.48942,8.2202,0.92789,0
0.3628,-0,0,5.145,5.145,0.48533,1.7798,0.92789,0
0.41961,-0,0,4.6772,4.6772,0.48394,2.3175,0.92156,0
0.33624,0,0,3.8477,3.8477,0.48726,7.6825,0.92156,0
0.41088,0,0,4.6397,4.6397,0.48436,2.4432,0.92353,0
0.33464,-0,0,3.8882,3.8882,0.48741,7.5568,0.92353,0
0.31655,0,0,4.5957,4.5957,0.48721,2.9803,0.92789,0
0.27075,-0,0,4.0173,4.0173,0.48913,7.0197,0.92789,0
0.30473,0,0,4.4538,4.4538,0.48771,3.5162,0.92789,0
0.27372,-0,0,4.0544,4.0544,0.489,6.4838,0.92789,0
0.2958,0,0,4.3433,4.3433,0.48809,4.0521,0.92789,0
1.2031,-0,0,0.013543,0.013543,0.1726,0.60127,0.53773,0
1.4165,-0,0,1.9405,1.9405,0.24096,9.3987,0.53773,0
0.29424,-0,0,3.7783,3.7783,0.48959,8.9531,0.92757,0
0.47015,0,0,5.7026,5.7026,0.48302,1.0469,0.92757,0
1.337,-0,0,-0.024291,-0.024291,0.026172,1.3565,0.19864,0
1.8258,-0,0,0.54506,0.54506,0.036373,8.6435,0.19864,0
1.3365,-0,0,0.013408,0.013408,0.0035064,3.2099,0.06669,0
1.5456,0,0,0.11792,0.11792,0.0040556,6.7901,0.06669,0
1.6812,-0,0,0.37102,0.37102,0.052291,5.0903,0.24843,0
1.5295,0,0,0.10202,0.10202,0.0039417,6.2546,0.066396,0
1.3955,-0,0,0.028227,0.028227,0.0036219,3.7468,0.066612,0
0.30417,0,0,3.8101,3.8101,0.48997,8.4302,0.92853,0
0.429,-0,0,5.1207,5.1207,0.48546,1.5698,0.92853,0
0.36186,0,0,4.5621,4.5621,0.48712,2.6548,0.92775,0
0.29939,-0,0,3.8671,3.8671,0.48943,7.3452,0.92775,0
0.34601,0,0,4.4024,4.4024,0.48775,3.1907,0.92775,0
0.30249,-0,0,3.8869,3.8869,0.48932,6.8093,0.92775,0
0.30548,-0,0,3.9216,3.9216,0.48926,6.274,0.92789,0
0.33451,0,0,4.2744,4.2744,0.48818,3.7266,0.92775,0
0.32544,0,0,4.1719,4.1719,0.48856,4.2619,0.92789,0
0.37656,-0,0,4.8241,4.8241,0.48659,2.1055,0.92824,0
0.29216,0,0,3.8786,3.8786,0.48974,7.8945,0.92824,0
1.2938,-0,0,0.0023159,0.0023159,0.0033369,2.6739,0.066275,0
1.5735,0,0,0.1314,0.1314,0.004062,7.3261,0.066275,0
1.3751,0,0,0.042232,0.042232,0.004473,4.0746,0.074161,0
1.378,-0,0,0.049074,0.049074,0.0041565,4.2821,0.071472,0
1.24,-0,0,-0.0046238,-0.0046238,0.0038932,2.1424,0.073959,0
1.5887,0,0,0.16669,0.16669,0.0050045,7.8576,0.073959,0
1.3545,0,0,0.024324,0.024324,0.0043222,3.5365,0.074058,0
1.5204,-0,0,0.1253,0.1253,0.0048614,6.4635,0.074058,0
1.5441,-0,0,0.14209,0.14209,0.0049131,6.9996,0.073936,0
1.3113,0,0,0.0093674,0.0093674,0.0041615,3.0004,0.073936,0
1.5843,-0,0,0.15734,0.15734,0.0050208,7.5358,0.073736,0
1.2784,0,0,-0.00082074,-0.00082074,0.0040393,2.4642,0.073736,0
1.3982,-0,0,0.15765,0.15765,0.12955,1.9358,0.42885,0
1.5939,-0,0,1.3553,1.3553,0.15925,8.0642,0.42885,0
1.5536,-0,0,0.17456,0.17456,0.0050833,8.0744,0.074436,0
1.183,0,0,-0.0067203,-0.0067203,0.0038614,1.9256,0.074436,0
0.27489,-0,0,4.1807,4.1807,0.48935,5.9581,0.92944,0
0.28715,0,0,4.3181,4.3181,0.48883,4.5779,0.92944,0
1.2003,-0,0,0.31276,0.31276,0.2875,0.58994,0.69335,0
1.0589,0,0,2.6965,2.6965,0.36007,9.4101,0.69335,0
1.4656,-0,0,-0.011127,-0.011127,0.004508,1.5775,0.081241,0
2.001,0,0,0.19857,0.19857,0.0061721,8.4225,0.081241,0
0.74345,-0,0,3.3729,3.3729,0.43694,5.3472,0.81515,0
0.91887,-0,0,2.9762,2.9762,0.40031,9.2906,0.75037,0
1.173,-0,0,1.251,1.251,0.34262,0.70936,0.75037,0
1.5514,-0,0,0.94059,0.94059,0.15632,4.6426,0.4392,0
1.5734,-0,0,1.1455,1.1455,0.16104,5.8933,0.43928,0
1.3116,-0,0,0.028204,0.028204,0.12435,1.2144,0.4354,0
1.5913,-0,0,1.4378,1.4378,0.16497,8.7856,0.4354,0
0.73945,0,0,3.2463,3.2463,0.43214,8.3247,0.801,0
0.93186,-0,0,3.2234,3.2234,0.40945,1.6753,0.801,0
0.75924,0,0,3.4519,3.4519,0.4355,4.1662,0.81708,0
0.77596,0,0,3.4764,3.4764,0.43383,3.6303,0.81709,0
0.7173,-0,0,3.3591,3.3591,0.43942,6.3697,0.81709,0
0.79698,0,0,3.4985,3.4985,0.43168,3.0944,0.8171,0
0.71087,-0,0,3.3433,3.3433,0.44004,6.9056,0.8171,0
0.8229,-0,0,3.507,3.507,0.42872,2.5585,0.8171,0
0.70534,-0,0,3.3314,3.3314,0.44047,7.4415,0.8171,0
1.0966,-0,0,-0.0074439,-0.0074439,0.23809,0.21616,0.66288,0
1.1363,0,0,2.5546,2.5546,0.33773,9.7838,0.66288,0
0.72046,-0,0,3.2491,3.2491,0.43533,9.7602,0.80514,0
1.121,-0,0,0.35134,0.35134,0.35654,0.23979,0.80514,0
1.9492,-0,0,0.20894,0.20894,0.005947,8.9823,0.079104,0
1.3224,0,0,-0.022703,-0.022703,0.0040149,1.0177,0.079104,0
0.29707,0,0,4.0563,4.0563,0.48887,5.4601,0.92788,0
1.5678,-0,0,1.035,1.035,0.14934,5.6032,0.42329,0
1.602,0,0,1.4778,1.4778,0.16841,9.1081,0.43963,0
1.2721,-0,0,0.0053156,0.0053156,0.12136,0.89192,0.43963,0
1.5548,-0,0,0.91915,0.91915,0.14699,4.9326,0.42335,0
1.5972,-0,0,1.4192,1.4192,0.16707,8.2745,0.43946,0
1.3901,-0,0,0.12755,0.12755,0.13367,1.7255,0.43946,0
1.601,-0,0,0.19906,0.19906,0.044093,3.9419,0.23387,0
1.7339,-0,0,0.49311,0.49311,0.048233,6.5939,0.23387,0
1.5583,-0,0,0.13138,0.13138,0.042855,3.4061,0.23387,0
1.7516,-0,0,0.54344,0.54344,0.048789,7.1298,0.23383,0
1.5088,-0,0,0.069515,0.069515,0.041404,2.8702,0.23383,0
1.7661,-0,0,0.58838,0.58838,0.049265,7.6658,0.23376,0
1.4507,-0,0,0.020351,0.020351,0.039753,2.3342,0.23376,0
1.8464,0,0,0.58193,0.58193,0.035061,9.76,0.19352,0
1.0814,-0,0,-0.065683,-0.065683,0.020106,0.23997,0.19352,0
1.9109,0,0,0.093039,0.093039,0.0048772,5.454,0.073886,0
0.69456,-0,0,3.304,3.304,0.44257,9.0551,0.81847,0
0.99603,-0,0,3.1906,3.1906,0.4099,0.94494,0.81847,0
1.5017,-0,0,0.059605,0.059605,0.0037461,4.7622,0.06843,0
1.5537,0,0,0.08839,0.08839,0.0039428,5.7741,0.068934,0
0.32459,-0,0,3.8182,3.8182,0.48801,9.2783,0.92203,0
0.58949,-0,0,6.2047,6.2047,0.47733,0.72171,0.92203,0
1.4022,-0,0,1.537,1.537,0.23738,4.635,0.55063,0
1.4024,-0,0,1.7226,1.7226,0.24275,5.9009,0.5507,0
1.0694,-0,0,0.0089336,0.0089336,0.10925,0.16037,0.45425,0
1.5725,-0,0,1.5844,1.5844,0.17956,9.8396,0.45425,0
1.6138,0,0,0.19,0.19,0.034381,4.2311,0.20557,0
1.5698,0,0,0.13112,0.13112,0.03347,3.6969,0.20566,0
1.7178,-0,0,0.39104,0.39104,0.036876,6.3031,0.20566,0
1.5228,0,0,0.076231,0.076231,0.032486,3.1612,0.20584,0
1.7384,-0,0,0.43882,0.43882,0.037445,6.8388,0.20584,0
1.4719,-0,0,0.030186,0.030186,0.031352,2.6255,0.20596,0
1.7593,-0,0,0.48235,0.48235,0.037931,7.3745,0.20596,0
1.8397,0,0,0.49785,0.49785,0.029511,8.9896,0.17761,0
1.2749,-0,0,-0.03598,-0.03598,0.020139,1.0104,0.17761,0
1.6773,-0,0,0.36277,0.36277,0.043923,5.4469,0.22679,0
1.816,-0,0,0.52083,0.52083,0.032041,8.8977,0.18655,0
1.2793,-0,0,-0.032604,-0.032604,0.022189,1.1023,0.18655,0
1.1651,-0,0,0.0042101,0.0042101,0.11035,0.45189,0.43786,0
1.5979,-0,0,1.4982,1.4982,0.16769,9.5481,0.43786,0
1.3587,-0,0,-0.017537,-0.017537,0.032037,1.5586,0.21738,0
1.8017,-0,0,0.59114,0.59114,0.0433,8.4414,0.21738,0
1.7952,-0,0,0.437,0.437,0.028943,7.8612,0.17757,0
1.4246,-0,0,-0.0034322,-0.0034322,0.022719,2.1388,0.17757,0
1.4458,-0,0,1.4181,1.4181,0.21604,4.9975,0.52051,0
1.4477,-0,0,1.5079,1.5079,0.21824,5.5384,0.52045,0
1.497,0,0,0.091895,0.091895,0.0044366,5.5763,0.071531,0
1.408,-0,0,1.9667,1.9667,0.24408,9.5741,0.54155,0
1.1566,-0,0,0.0090456,0.0090456,0.16802,0.42591,0.54155,0
1.8053,-0,0,0.44947,0.44947,0.029361,7.9611,0.18009,0
1.4201,-0,0,-0.006918,-0.006918,0.022786,2.0389,0.18009,0
1.4092,-0,0,0.071153,0.071153,0.0042434,4.9599,0.071067,0
1.4483,-0,0,1.2751,1.2751,0.20666,4.492,0.51112,0
1.4404,-0,0,1.8485,1.8485,0.23092,8.7252,0.52581,0
1.3148,-0,0,0.17018,0.17018,0.1827,1.2748,0.52581,0
1.4307,-0,0,1.2294,1.2294,0.21428,3.9543,0.52565,0
1.4573,-0,0,1.5221,1.5221,0.21321,6.0439,0.51117,0
1.4234,-0,0,1.0773,1.0773,0.21033,3.4185,0.52569,0
1.4425,-0,0,1.6672,1.6672,0.22592,6.5815,0.52569,0
1.4121,-0,0,0.88755,0.88755,0.20493,2.8824,0.52495,0
1.443,-0,0,1.7196,1.7196,0.22686,7.1176,0.52495,0
1.4426,-0,0,1.8113,1.8113,0.2301,8.1218,0.52617,0
1.3671,-0,0,0.44755,0.44755,0.19334,1.8782,0.52617,0
1.6892,0,0,0.16439,0.16439,0.0041724,8.7142,0.069262,0
1.1907,-0,0,-0.013054,-0.013054,0.0029301,1.2858,0.069262,0
1.3999,-0,0,0.64566,0.64566,0.1955,2.3483,0.52012,0
1.453,-0,0,1.7429,1.7429,0.22448,7.6517,0.52012,0
0.90096,-0,0,3.0348,3.0348,0.40362,5.6008,0.76346,0
0.91267,-0,0,3.0442,3.0442,0.40207,4.9351,0.76346,0
1.2588,-0,0,0.093136,0.093136,0.19894,0.87276,0.56348,0
1.3797,-0,0,2.0506,2.0506,0.26032,9.1272,0.56348,0
1.3079,-0,0,2.1853,2.1853,0.28224,9.0247,0.59187,0
1.2661,-0,0,0.21556,0.21556,0.22294,0.97527,0.59187,0
0.27087,0,0,3.8644,3.8644,0.49008,9.1595,0.92928,0
0.47238,-0,0,6.1052,6.1052,0.48222,0.84053,0.92928,0
0.27841,-0,0,4.123,4.123,0.49067,5.2618,0.93367,0
1.3443,-0,0,1.7747,1.7747,0.26243,4.9279,0.58097,0
1.3406,-0,0,1.8711,1.8711,0.26521,5.608,0.58096,0
1.3761,0,0,-0.017732,-0.017732,0.018941,1.59,0.16684,0
1.8466,-0,0,0.43632,0.43632,0.025691,8.41,0.16684,0
1.8073,-0,0,0.36178,0.36178,0.024054,7.327,0.16245,0
1.5054,0,0,0.018373,0.018373,0.01989,2.673,0.16245,0
1.665,0,0,0.50987,0.50987,0.071384,5.3167,0.29006,0
1.7945,-0,0,0.32674,0.32674,0.023697,6.7915,0.16223,0
1.5673,0,0,0.052177,0.052177,0.020577,3.2085,0.16223,0
1.2301,-0,0,0.016452,0.016452,0.16005,0.73788,0.51116,0
1.4651,0,0,1.8093,1.8093,0.22062,9.2621,0.51116,0
1.6183,-0,0,0.15144,0.15144,0.0039957,7.9456,0.065744,0
1.2492,0,0,-0.0050136,-0.0050136,0.0030778,2.0544,0.065744,0
1.7709,-0,0,0.28849,0.28849,0.023289,6.2557,0.16198,0
1.6182,0,0,0.093437,0.093437,0.021174,3.7443,0.16198,0
0.29987,-0,0,4.0197,4.0197,0.49003,5.7633,0.93115,0
0.30663,0,0,4.1718,4.1718,0.48986,4.7726,0.93115,0
1.648,0,0,0.13844,0.13844,0.02176,4.2798,0.16182,0
1.4275,-0,0,1.5562,1.5562,0.23132,5.1251,0.53978,0
1.2962,-0,0,2.1941,2.1941,0.28457,8.8424,0.59524,0
1.2877,-0,0,0.36207,0.36207,0.23068,1.1576,0.59524,0
1.0832,-0,0,2.6667,2.6667,0.35451,9.9347,0.68528,0
1.0295,-0,0,-0.020869,-0.020869,0.24097,0.065274,0.68528,0
1.5753,-0,0,0.14095,0.14095,0.0041527,7.4126,0.067554,0
1.2841,0,0,0.00080616,0.00080616,0.0033808,2.5874,0.067554,0
1.3717,-0,0,2.0509,2.0509,0.25841,9.4703,0.5603,0
1.188,-0,0,0.012804,0.012804,0.18471,0.52971,0.5603,0
1.2779,-0,0,2.211,2.211,0.29178,8.0107,0.60635,0
1.3164,-0,0,1.025,1.025,0.2563,1.9893,0.60635,0
1.4276,-0,0,1.6048,1.6048,0.23337,5.4101,0.54095,0
1.6025,0,0,0.1902,0.1902,0.0047479,9.2882,0.07171,0
1.0246,-0,0,-0.036945,-0.036945,0.0030241,0.71179,0.07171,0
1.331,-0,0,1.8807,1.8807,0.27029,5.2866,0.58914,0
1.7716,0,0,0.86945,0.86945,0.07273,9.4064,0.28168,0
1.1869,-0,0,-0.029964,-0.029964,0.04685,0.59358,0.28168,0
1.5455,-0,0,0.12709,0.12709,0.0041537,6.8774,0.068022,0
1.3256,0,0,0.011342,0.011342,0.0035594,3.1226,0.068022,0
0.55815,-0,0,6.9713,6.9713,0.47982,0.53335,0.93176,0
0.26946,-0,0,3.8451,3.8451,0.49079,9.4666,0.93176,0
1.4709,0,0,0.025163,0.025163,0.002581,3.8626,0.058184,0
0.24846,0,0,3.8713,3.8713,0.49281,8.8416,0.94003,0
0.39078,-0,0,5.716,5.716,0.48841,1.1584,0.94003,0
1.6955,-0,0,0.20795,0.20795,0.027763,4.7638,0.18185,0
1.7489,0,0,0.29754,0.29754,0.028774,5.772,0.18201,0
1.759,-0,0,0.74398,0.74398,0.065619,8.1809,0.26918,0
1.3914,-0,0,0.0002303,0.0002303,0.05049,1.8191,0.26918,0
0.27914,-0,0,3.9044,3.9044,0.49151,8.3594,0.9345,0
0.3905,0,0,5.1643,5.1643,0.48773,1.6406,0.9345,0
0.35344,0,0,4.8858,4.8858,0.48876,2.1766,0.93435,0
0.27652,-0,0,3.9369,3.9369,0.49132,7.8234,0.93435,0
0.35563,-0,0,4.6686,4.6686,0.4891,2.5838,0.93367,0
0.2923,0,0,3.8979,3.8979,0.49112,7.4162,0.93367,0
0.33893,-0,0,4.5351,4.5351,0.48974,3.1197,0.93368,0
0.2949,0,0,3.9336,3.9336,0.49108,6.8803,0.93368,0
0.32717,-0,0,4.3961,4.3961,0.49012,3.6556,0.93368,0
0.2979,0,0,3.9696,3.9696,0.49098,6.3445,0.93369,0
0.31792,-0,0,4.2868,4.2868,0.49041,4.1915,0.93369,0
1.5234,-0,0,0.11027,0.11027,0.0040555,6.3383,0.067689,0
1.3699,0,0,0.025802,0.025802,0.0036476,3.6617,0.067689,0
1.3196,-0,0,1.1519,1.1519,0.25706,2.2296,0.60266,0
1.2846,-0,0,2.177,2.177,0.28839,7.7704,0.60266,0
1.8435,0,0,0.4694,0.4694,0.027386,8.7458,0.17219,0
1.3223,-0,0,-0.027286,-0.027286,0.019353,1.2542,0.17219,0
0.28087,0,0,3.854,3.854,0.49156,9.0241,0.93469,0
0.46175,-0,0,6.0363,6.0363,0.48577,0.97595,0.93469,0
0.27843,-0,0,4.3505,4.3505,0.49221,3.8388,0.94152,0
0.25176,0,0,4.0221,4.0221,0.49302,6.6971,0.94152,0
0.28782,-0,0,4.48,4.48,0.49193,3.3029,0.94152,0
0.24874,0,0,3.9876,3.9876,0.49312,7.2329,0.94161,0
0.30023,-0,0,4.6635,4.6635,0.49159,2.7671,0.94161,0
0.24034,-0,0,3.901,3.901,0.49336,8.5451,0.94262,0
0.35182,-0,0,5.5012,5.5012,0.49013,1.4549,0.94262,0
0.24658,-0,0,3.9337,3.9337,0.49319,8.0071,0.94162,0
0.32501,-0,0,5.0627,5.0627,0.49093,1.9929,0.94162,0
1.441,-0,0,0.085935,0.085935,0.0049069,5.2584,0.075081,0
0.83019,-0,0,3.6254,3.6254,0.43282,2.2093,0.82648,0
0.68758,0,0,3.3726,3.3726,0.44617,7.7907,0.82648,0
1.4142,0,0,0.012368,0.012368,0.0024559,3.3252,0.057661,0
1.619,-0,0,0.096233,0.096233,0.0028162,6.6748,0.057661,0
1.75,-0,0,0.26835,0.26835,0.025977,5.676,0.17309,0
1.6277,-0,0,1.3855,1.3855,0.14909,9.5947,0.41074,0
1.1408,-0,0,0.0018093,0.0018093,0.095762,0.40529,0.41074,0
1.2544,-0,0,2.3198,2.3198,0.30126,9.5931,0.61543,0
1.1543,-0,0,0.0076794,0.0076794,0.21657,0.40687,0.61543,0
1.4041,0,0,0.043073,0.043073,0.0037794,4.1986,0.067843,0
1.7039,0,0,0.206,0.206,0.025294,4.8602,0.1732,0
1.6696,0,0,0.18072,0.18072,0.0041422,9.4699,0.067096,0
1.0214,-0,0,-0.052701,-0.052701,0.0025265,0.53009,0.067096,0
1.8166,0,0,0.78864,0.78864,0.063298,9.1887,0.26224,0
1.2593,-0,0,-0.032122,-0.032122,0.042421,0.81132,0.26224,0
0.71015,-0,0,3.5831,3.5831,0.44578,3.9486,0.83508,0
0.66279,0,0,3.4753,3.4753,0.45006,6.5873,0.83507,0
0.72786,-0,0,3.6229,3.6229,0.4442,3.4127,0.83507,0
0.65671,0,0,3.4571,3.4571,0.45055,7.1232,0.83507,0
0.75027,-0,0,3.6623,3.6623,0.44212,2.8768,0.83507,0
0.66419,0,0,3.3827,3.3827,0.44672,7.6539,0.8279,0
0.79374,-0,0,3.6379,3.6379,0.43457,2.3461,0.8279,0
0.81672,-0,0,3.7681,3.7681,0.43616,1.8832,0.83508,0
0.64752,-0,0,3.409,3.409,0.45122,8.1168,0.83508,0
0.88295,-0,0,3.718,3.718,0.42891,1.2697,0.83496,0
0.64334,0,0,3.4001,3.4001,0.45141,8.7303,0.83496,0
1.3596,0,0,0.0030057,0.0030057,0.0025501,2.7863,0.059698,0
1.6357,-0,0,0.11245,0.11245,0.0030742,7.2137,0.059698,0
1.8048,0,0,0.44004,0.44004,0.027649,8.1051,0.17372,0
1.3946,-0,0,-0.01106,-0.01106,0.021119,1.8949,0.17372,0
1.6664,0,0,0.12698,0.12698,0.0027731,8.1787,0.056275,0
1.2525,-0,0,-0.0055145,-0.0055145,0.002078,1.8213,0.056275,0
1.1436,-0,0,2.4537,2.4537,0.33687,5.9104,0.67101,0
1.6423,0,0,0.35406,0.35406,0.060272,4.5705,0.26958,0
1.1625,-0,0,2.3515,2.3515,0.3322,4.6255,0.67098,0
1.7036,-0,0,0.52763,0.52763,0.063035,5.9654,0.26973,0
1.5371,0,0,0.055811,0.055811,0.0032613,4.8306,0.063764,0
1.5701,-0,0,1.3577,1.3577,0.16849,7.3855,0.4443,0
1.4522,-0,0,0.41108,0.41108,0.14606,2.6145,0.4443,0
0.97026,-0,0,3.1639,3.1639,0.40702,1.1468,0.80913,0
0.70649,-0,0,3.269,3.269,0.43705,8.8532,0.80913,0
1.5652,-0,0,1.298,1.298,0.16722,6.8496,0.44433,0
1.4815,-0,0,0.57937,0.57937,0.15058,3.1504,0.44433,0
1.5721,-0,0,1.4001,1.4001,0.16797,7.9207,0.44193,0
1.4094,-0,0,0.22719,0.22719,0.13908,2.0793,0.44193,0
1.5593,-0,0,1.2292,1.2292,0.16573,6.3137,0.44435,0
1.5038,-0,0,0.73237,0.73237,0.15437,3.6863,0.44435,0
1.5898,-0,0,0.08196,0.08196,0.0034308,5.7072,0.064414,0
0.82547,-0,0,3.4076,3.4076,0.42456,2.7541,0.80911,0
0.72059,-0,0,3.3067,3.3067,0.43585,7.2459,0.80911,0
0.87625,-0,0,3.4082,3.4082,0.41911,2.006,0.80912,0
0.71299,0,0,3.2765,3.2765,0.43646,7.994,0.80912,0
1.5203,-0,0,0.86831,0.86831,0.15758,4.2222,0.44437,0
0.72636,-0,0,3.3183,3.3183,0.43527,6.71,0.80912,0
0.80087,-0,0,3.4048,3.4048,0.42734,3.29,0.80912,0
0.7359,-0,0,3.34,3.34,0.43482,6.1753,0.80948,0
0.78142,0,0,3.3888,3.3888,0.42942,3.8259,0.80913,0
0.76841,-0,0,3.3722,3.3722,0.43126,4.3606,0.80949,0
1.6654,0,0,0.1216,0.1216,0.0030244,7.6394,0.058837,0
1.327,-0,0,-0.0018419,-0.0018419,0.0024045,2.3606,0.058837,0
1.282,0,0,-0.0028117,-0.0028117,0.0022884,2.2489,0.058265,0
1.6282,-0,0,0.12129,0.12129,0.002912,7.7511,0.058265,0
1.3089,-0,0,2.1627,2.1627,0.28264,8.3573,0.59371,0
1.3217,-0,0,0.70665,0.70665,0.24021,1.6427,0.59371,0
1.0602,-0,0,2.6732,2.6732,0.36424,5.2168,0.71005,0
1.0505,-0,0,2.6882,2.6882,0.36576,5.3106,0.71176,0
1.4733,0,0,0.0025729,0.0025729,0.020061,2.3601,0.16606,0
1.8182,-0,0,0.39102,0.39102,0.025025,7.6399,0.16606,0
0.24409,0,0,3.9304,3.9304,0.49279,8.6549,0.9403,0
0.36646,-0,0,5.5764,5.5764,0.48895,1.3451,0.9403,0
1.5325,0,0,0.030215,0.030215,0.020934,2.8963,0.16624,0
1.7989,-0,0,0.35742,0.35742,0.024799,7.1037,0.16624,0
0.29593,0,0,4.6857,4.6857,0.49143,2.8798,0.94055,0
0.24823,-0,0,4.063,4.063,0.4929,7.1202,0.94055,0
0.25123,-0,0,4.1054,4.1054,0.49281,6.5844,0.94046,0
0.28443,0,0,4.529,4.529,0.49177,3.4156,0.94046,0
0.27559,0,0,4.4055,4.4055,0.49204,3.9515,0.94046,0
0.32914,-0,0,5.2049,5.2049,0.49046,1.8803,0.94057,0
0.24511,0,0,3.9734,3.9734,0.49298,8.1197,0.94057,0
1.5837,0,0,0.068499,0.068499,0.021725,3.4325,0.16644,0
1.7764,-0,0,0.32026,0.32026,0.02454,6.5675,0.16644,0
1.6311,-0,0,0.11465,0.11465,0.02286,3.9671,0.16805,0
1.6399,0,0,0.10954,0.10954,0.0029805,7.1015,0.058731,0
1.3773,-0,0,0.004817,0.004817,0.0024989,2.8985,0.058731,0
1.2852,-0,0,1.2927,1.2927,0.27847,2.0397,0.63288,0
1.222,-0,0,2.3469,2.3469,0.31227,7.9603,0.63288,0
0.84065,-0,0,3.0657,3.0657,0.41132,8.6179,0.76748,0
1.0587,-0,0,2.5405,2.5405,0.37824,1.3821,0.76748,0
1.499,-0,0,1.7663,1.7663,0.20859,9.9407,0.49419,0
1.0248,-0,0,0.013401,0.013401,0.12476,0.059277,0.49419,0
0.73055,-0,0,3.265,3.265,0.43418,8.4165,0.80471,0
0.93503,-0,0,3.2577,3.2577,0.41081,1.5835,0.80471,0
0.91706,-0,0,3.0108,3.0108,0.39896,4.0643,0.76249,0
0.85178,-0,0,3.0364,3.0364,0.4079,8.2324,0.76255,0
1.0306,-0,0,2.6858,2.6858,0.38101,1.7676,0.76255,0
0.9345,-0,0,2.9888,2.9888,0.39648,3.5284,0.76253,0
0.8701,-0,0,3.0396,3.0396,0.4054,6.4716,0.76253,0
0.95604,-0,0,2.9484,2.9484,0.39329,2.9924,0.76257,0
0.86334,0,0,3.0393,3.0393,0.4063,7.0076,0.76257,0
1.2642,0,0,-0.0063144,-0.0063144,0.0021131,1.7123,0.056847,0
1.7026,-0,0,0.12843,0.12843,0.002855,8.2877,0.056847,0
0.9819,-0,0,2.8847,2.8847,0.38899,2.4565,0.76259,0
0.8565,0,0,3.0385,3.0385,0.40689,7.5435,0.76259,0
1.2093,-0,0,0.14822,0.14822,0.25521,0.6226,0.65154,0
1.1734,-0,0,2.4898,2.4898,0.32874,9.3774,0.65154,0
1.6216,0,0,0.096149,0.096149,0.0028992,6.5634,0.058423,0
1.4302,-0,0,0.015172,0.015172,0.0025536,3.4366,0.058423,0
1.6491,-0,0,0.12766,0.12766,0.021762,4.1769,0.16234,0
1.7707,0,0,0.29816,0.29816,0.02348,6.3562,0.16235,0
1.6056,-0,0,0.08321,0.08321,0.021168,3.6438,0.16235,0
1.332,0,0,-0.018639,-0.018639,0.01355,1.4911,0.14214,0
1.8196,-0,0,0.36892,0.36892,0.018656,8.5089,0.14214,0
1.792,0,0,0.33613,0.33613,0.023856,6.892,0.16253,0
1.5541,-0,0,0.043383,0.043383,0.020533,3.108,0.16253,0
1.8117,0,0,0.37082,0.37082,0.024167,7.4278,0.16263,0
1.4976,-0,0,0.011997,0.011997,0.019793,2.5722,0.16263,0
1.476,-0,0,0.028392,0.028392,0.0026438,3.9766,0.058687,0
1.6903,-0,0,1.197,1.197,0.1186,9.7038,0.36313,0
1.1061,-0,0,-0.0047881,-0.0047881,0.072566,0.29622,0.36313,0
0.70181,-0,0,3.4838,3.4838,0.44453,5.042,0.82908,0
0.69275,0,0,3.4512,3.4512,0.44474,5.4907,0.82822,0
0.27247,0,0,4.1532,4.1532,0.49241,5.3285,0.94017,0
